time_period,time_identifier,geographic_level,country_code,country_name,quarter,gender,age,population_category,number,percent
2016,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,NEET,398709.37094731769,13.697770821696379
2016,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,NEET,382015.66125097102,13.157763425223951
2017,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,NEET,362599.49611994409,12.520938626940225
2017,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,NEET,349684.18901982333,12.105893763809231
2017,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,NEET,382431.96992869623,13.270897658447872
2017,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,NEET,376150.49255858327,13.081998357703876
2018,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,NEET,362627.61261551856,12.640362792461065
2018,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,NEET,354313.7794129306,12.378868050623534
2018,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,NEET,325881.88062498323,11.42288878188161
2018,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,NEET,340707.47063606064,11.988704426189647
2019,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,NEET,349332.58195092046,12.339163669618198
2019,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,NEET,381200.37182703277,13.516919245600366
2019,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,NEET,378746.01414518681,13.480127294499722
2019,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,NEET,350452.56750993297,12.519181142237251
2020,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,NEET,366810.89913188294,13.161491478900903
2020,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,NEET,381393.31089724961,13.755859539796377
2020,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,NEET,403422.92462033516,14.589048153792348
2020,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,NEET,428934.36343394156,15.586283404679346
2021,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,NEET,389136.87231704127,14.207654988493337
2021,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,NEET,320514.49257147656,11.748642921606061
2021,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,NEET,354264.3869225306,12.976793524157307
2021,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,NEET,365448.06767581578,13.389941851761103
2022,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,NEET,348385.14998196554,12.758547381931368
2022,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,NEET,353483.57036711049,12.932275277722471
2022,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,NEET,356214.99586960953,13.000722851717688
2022,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,NEET,385239.46992701065,14.064875438095356
2023,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,NEET,364099.78481620224,13.287251304227956
2023,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,NEET,401923.02359221329,14.652979557446791
2001,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,186351.8896264694,7.55076463638056
2002,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,188167.67939724779,7.57506335029284
2002,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,187044.46453041144,7.48140750340429
2002,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,180668.65434892545,7.17676146570071
2002,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,174119.8724883777,6.86737432732764
2003,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,180860.27097910497,7.0830128559704
2003,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,171994.17604595068,6.68891100631271
2003,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,170963.89660478377,6.60436762978618
2003,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,163451.61524795892,6.2728798680716
2004,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,167079.82326027518,6.37050072464237
2004,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,172595.48122577718,6.53840851976849
2004,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,175625.12594646635,6.62166111848085
2004,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,196562.0995900947,7.38213163121339
2005,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,189805.86308338324,7.10027094976782
2005,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,191418.52955060796,7.13265907105579
2005,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,205954.58060588766,7.64399415535605
2005,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,220693.5045536446,8.15799792157684
2006,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,201933.23496123782,7.43446250434389
2006,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,234740.35761417256,8.60791570658664
2006,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,225375.45400466287,8.22512037043579
2006,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,208714.02658624758,7.57744124015707
2007,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,229555.00421405642,8.29135089597576
2007,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,222932.96840062141,8.01086673458025
2007,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,210303.56330590803,7.53163693418893
2007,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,207809.09429753889,7.42442085611969
2008,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,220830.47758711359,7.87045190713128
2008,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,226998.3791262228,8.07103626183279
2008,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,253635.47400519875,8.99980817779369
2008,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,280433.9149512095,9.93341854417249
2009,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,308471.26113172621,10.9074832352709
2009,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,325714.30036593747,11.4966522938093
2009,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,325147.1709680538,11.4363687417055
2009,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,305480.3021103529,10.6980330848061
2010,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,324752.81408625352,11.3238963380372
2010,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,304275.99434199143,10.5640199333748
2010,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,304662.06634131359,10.5329851521151
2010,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,329854.71509402897,11.3561776273598
2011,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,322965.18032416742,11.0731589685343
2011,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,334600.71025604266,11.4250367661424
2011,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,383826.50650590076,13.0783795550421
2011,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,388732.77684113069,13.2308078192733
2012,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,381422.50244571088,12.9674809603023
2012,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,376853.87146686629,12.7983562666767
2012,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,329261.91340766329,11.1881890097618
2012,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,326822.98653090774,11.120006183313
2013,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,323358.92609809327,11.016713055785
2013,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,335309.26341730339,11.4393678539548
2013,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,342131.74296239717,11.6760821885247
2013,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,331280.99382040015,11.3035595740091
2014,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,301056.41806546034,10.2703466757591
2014,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,274847.98579783586,9.37470213052491
2014,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,272129.97339378891,9.28122504794563
2014,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,256929.65704421024,8.76253930304792
2015,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,240358.06653914525,8.19708306652852
2015,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,241430.46708028234,8.23338345538446
2015,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,213266.17336142255,7.27956613872359
2015,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,202241.98731708131,6.91316405125349
2016,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,204496.35684880009,7.00026244943718
2016,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,208141.93212535928,7.13523716971413
2016,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,210295.97714008889,7.22477651514806
2016,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,204269.64894300044,7.03565845165652
2017,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,193496.23403022677,6.68162668939592
2017,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,180832.43376519647,6.26032946570666
2017,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,176173.54585816403,6.11345619887762
2017,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,179420.99770149007,6.24001627992797
2018,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,170920.31603827042,5.95788828032943
2018,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,169583.89310860471,5.92485180729003
2018,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,158433.3439484057,5.55344305670946
2018,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,178277.87479621632,6.27318427350876
2019,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,176466.94556015747,6.23318475300512
2019,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,196271.14668854393,6.95954525782626
2019,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,191909.65442622633,6.83034665473023
2019,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,177720.4319851959,6.34868877265755
2020,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,179925.36039124569,6.45587713787134
2020,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,173760.8079964288,6.26709803246746
2020,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,230600.40030110214,8.33923939112455
2020,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,223524.57216314989,8.12226211430854
2021,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,193069.07038035721,7.04908461791409
2021,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,161824.86116184754,5.93178328497904
2021,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,153046.5654398578,5.6061341546272
2021,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,150456.76897559929,5.51270499417241
2022,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,154083.21114401566,5.64282935206287
2022,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,155234.41672937252,5.67928576605698
2022,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Unemployed,146228.99382323166,5.33689665967138
2022,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Unemployed,174770.36619700928,6.38076734789656
2023,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Unemployed,173763.21757679409,6.34121643477379
2023,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Unemployed,228074.52073945152,8.31495359509533
2001,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Economically inactive,90472.233927374415,3.66583105694537
2002,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Economically inactive,106638.38875254267,4.29293996164084
2002,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Economically inactive,116483.36803544103,4.6591036298776
2002,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Economically inactive,116950.34869346011,4.64565786980677
2002,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Economically inactive,95428.859571617562,3.76376165995656
2003,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Economically inactive,109341.43804260815,4.28212789438737
2003,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Economically inactive,110157.30436470232,4.28405439376006
2003,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Economically inactive,109475.75266374688,4.2290690110458
2003,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Economically inactive,110005.53544638585,4.22174787096017
2004,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Economically inactive,111527.43063347973,4.25237209259731
2004,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Economically inactive,112746.23263880692,4.2711484844325
2004,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Economically inactive,124948.90624762047,4.7109962759473
2004,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Economically inactive,123629.5190782203,4.6430587851994
2005,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Economically inactive,122823.07153442909,4.59457401689457
2005,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Economically inactive,130933.94142932235,4.87887545284917
2005,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Economically inactive,115979.09591501328,4.30455845512035
2005,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Economically inactive,132975.83367236867,4.91548936573003
2006,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Economically inactive,139569.03668109199,5.13843484046671
2006,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Economically inactive,144031.19467836851,5.28161580527264
2006,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Economically inactive,122148.81047330966,4.45784423900809
2006,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Economically inactive,140091.49442853284,5.08607439873878
2007,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Economically inactive,131325.49542207975,4.74337628953177
2007,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 18-24,Economically inactive,142105.50838130392,5.10641516173894
2007,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 18-24,Economically inactive,141491.13717015984,5.06724592688455
2007,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 18-24,Economically inactive,123188.58018574293,4.40117342822968
2008,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 18-24,Economically inactive,120984.59105986072,4.31192023784376
